StaffId,Name,JobTitle,GradeLevel,EmployeeType,FunctionalManager,Mobile,Country,Department,CostCenter,Email
908713884,Rahul Aggarwal,Analyst,8,Contractor,Kunal Verma,,USA,Dept_0064,69313284,rahul2.aggarwal@tech.com
325264561,Pooja Iyer,Vice President,4,Employee,Jatin Sharma,,Germany,Dept_0054,49583058,pooja4.iyer@tech.com
854672588,Rohit Sharma,Junior Associate,10,Employee,Ayesha Iyer,,Singapore,Dept_0394,72305089,rohit2.sharma@tech.com
722898443,Pooja Bansal,Junior Associate,10,Contractor,Amit Bansal,,Singapore,Dept_0530,54049408,pooja.bansal@tech.com
907751428,Rahul Sharma,Analyst,8,Employee,Simran Verma,,Germany,Dept_0130,95545512,rahul.sharma@tech.com
891755809,Ankit Iyer,Analyst,8,Contractor,Rohit Bansal,,USA,Dept_0817,15915081,ankit3.iyer@tech.com
613778444,Priya Bansal,Vice President,4,Contractor,Jatin Sharma,,USA,Dept_0481,51429578,priya6.bansal@tech.com
796899673,Priya Verma,Analyst,8,Employee,Ankit Iyer,,Germany,Dept_0839,85088096,priya4.verma@tech.com
221931627,Rohit Verma,Junior Associate,10,Employee,Neha Aggarwal,,India,Dept_0350,35414874,rohit2.verma@tech.com
679427414,Kunal Kapoor,Associate,9,Contractor,Rahul Gupta,8646142846.0,Singapore,Dept_0337,31780851,kunal5.kapoor@tech.com
356229918,Simran Aggarwal,Vice President,4,Employee,Ayesha Iyer,,Canada,Dept_0229,40906854,simran.aggarwal@tech.com
459628007,Neha Kapoor,Senior Analyst,7,Contractor,Jatin Kapoor,6881827040.0,USA,Dept_0846,10902666,neha3.kapoor@tech.com
248612097,Rahul Verma,Manager,6,Employee,Ankit Iyer,6611611827.0,Singapore,Dept_0200,94736292,rahul4.verma@tech.com
319808475,Jatin Aggarwal,Analyst,8,Employee,Simran Sharma,,USA,Dept_0907,45164890,jatin3.aggarwal@tech.com
930620382,Ankit Malhotra,Associate,9,Employee,Priya Mehta,,USA,Dept_0864,45136671,ankit4.malhotra@tech.com
861644944,Ayesha Mehta,Vice President,4,Employee,Ankit Iyer,,UK,Dept_0468,42232378,ayesha2.mehta@tech.com
702109541,Arjun Mehta,Manager,6,Employee,Amit Aggarwal,,USA,Dept_0814,35453201,arjun.mehta@tech.com
171947052,Rohit Verma,Assistant Vice President,5,Contractor,Sneha Kapoor,,India,Dept_0782,92681879,rohit3.verma@tech.com
856852333,Ayesha Malhotra,Analyst,8,Employee,Rahul Kapoor,,India,Dept_0645,47590802,ayesha4.malhotra@tech.com
699996680,Ayesha Malhotra,Junior Associate,10,Employee,Vikram Verma,,Singapore,Dept_0810,99053757,ayesha5.malhotra@tech.com
795970088,Amit Malhotra,Analyst,8,Contractor,Jatin Sharma,8141418189.0,USA,Dept_0330,60181152,amit2.malhotra@tech.com
288191943,Kunal Kapoor,Analyst,8,Contractor,Rohit Kapoor,8496177821.0,Canada,Dept_0944,88380820,kunal6.kapoor@tech.com
493454438,Neha Gupta,Associate,9,Contractor,Priya Iyer,,Singapore,Dept_0224,51070495,neha.gupta@tech.com
492529027,Pooja Mehta,Senior Analyst,7,Contractor,Arjun Kapoor,,USA,Dept_0770,21278067,pooja.mehta@tech.com
143888484,Vikram Verma,Manager,6,Employee,Simran Iyer,7998246910.0,Singapore,Dept_0462,72753631,vikram6.verma@tech.com
764789481,Ankit Kapoor,Senior Analyst,7,Contractor,Kunal Mehta,,USA,Dept_0453,41378816,ankit4.kapoor@tech.com
599668842,Ankit Sharma,Manager,6,Employee,Jatin Singh,9375300097.0,USA,Dept_0101,25916596,ankit.sharma@tech.com
492550199,Jatin Malhotra,Vice President,4,Contractor,Sneha Sharma,6844589517.0,UK,Dept_0310,46838009,jatin.malhotra@tech.com
511194794,Pooja Mehta,Assistant Vice President,5,Employee,Kunal Bansal,9307451625.0,UK,Dept_0843,56524207,pooja2.mehta@tech.com
219149420,Rohit Bansal,Junior Associate,10,Contractor,Kunal Malhotra,,Singapore,Dept_0234,40457532,rohit3.bansal@tech.com
155364901,Neha Kapoor,Associate,9,Contractor,Priya Verma,9103158331.0,UK,Dept_0811,21526062,neha4.kapoor@tech.com
490831844,Rohit Iyer,Manager,6,Contractor,Rahul Kapoor,,UK,Dept_0143,87511871,rohit2.iyer@tech.com
824403104,Priya Aggarwal,Junior Associate,10,Contractor,Vikram Verma,,Singapore,Dept_0436,64139232,priya.aggarwal@tech.com
652694084,Kunal Malhotra,Junior Associate,10,Contractor,Rohit Gupta,,Germany,Dept_0805,14323017,kunal2.malhotra@tech.com
158853584,Ankit Bansal,Assistant Vice President,5,Contractor,Jatin Singh,6877052144.0,India,Dept_0548,61866272,ankit3.bansal@tech.com
890017125,Rahul Verma,Assistant Vice President,5,Contractor,Pooja Singh,,India,Dept_0692,84209891,rahul5.verma@tech.com
460449408,Ayesha Bansal,Assistant Vice President,5,Employee,Kunal Kapoor,,India,Dept_0934,61793831,ayesha5.bansal@tech.com
766208705,Neha Singh,Manager,6,Contractor,Neha Malhotra,6246759544.0,Germany,Dept_0012,33062057,neha2.singh@tech.com
186929107,Rohit Mehta,Manager,6,Employee,Priya Gupta,8304048189.0,Singapore,Dept_0761,19229212,rohit3.mehta@tech.com
835153644,Amit Gupta,Senior Analyst,7,Contractor,Neha Malhotra,9512836993.0,USA,Dept_0619,87187458,amit.gupta@tech.com
945777677,Vikram Kapoor,Manager,6,Employee,Sneha Bansal,,Singapore,Dept_0066,63584671,vikram2.kapoor@tech.com
322421783,Vikram Verma,Analyst,8,Contractor,Sneha Gupta,,Canada,Dept_0094,48642865,vikram7.verma@tech.com
953065069,Ankit Singh,Associate,9,Employee,Ankit Malhotra,,USA,Dept_0922,92911191,ankit2.singh@tech.com
717647827,Sneha Iyer,Associate,9,Employee,Kunal Gupta,,USA,Dept_0907,31197304,sneha2.iyer@tech.com
682435262,Priya Sharma,Manager,6,Contractor,Pooja Iyer,,UK,Dept_0079,24123001,priya3.sharma@tech.com
757668199,Rohit Kapoor,Analyst,8,Contractor,Ayesha Iyer,,Singapore,Dept_0028,19824132,rohit3.kapoor@tech.com
849530830,Arjun Kapoor,Associate,9,Contractor,Pooja Malhotra,9203862794.0,USA,Dept_0407,15070029,arjun6.kapoor@tech.com
389684139,Rahul Mehta,Vice President,4,Contractor,Vikram Verma,8082025057.0,India,Dept_0085,83608832,rahul2.mehta@tech.com
908407344,Kunal Kapoor,Associate,9,Contractor,Simran Kapoor,9523705796.0,USA,Dept_0175,12424794,kunal7.kapoor@tech.com
557309058,Amit Singh,Analyst,8,Contractor,Priya Verma,,Canada,Dept_0782,11504663,amit3.singh@tech.com
418461071,Amit Kapoor,Associate,9,Employee,Vikram Aggarwal,,Canada,Dept_0546,39013376,amit.kapoor@tech.com
135126580,Ayesha Malhotra,Senior Analyst,7,Contractor,Ayesha Bansal,8965016547.0,Singapore,Dept_0054,90289763,ayesha6.malhotra@tech.com
670071366,Simran Iyer,Vice President,4,Employee,Pooja Sharma,,USA,Dept_0094,12152643,simran6.iyer@tech.com
457455242,Jatin Verma,Senior Analyst,7,Employee,Ayesha Malhotra,,Canada,Dept_0172,32420703,jatin2.verma@tech.com
841687850,Vikram Sharma,Vice President,4,Contractor,Neha Sharma,,Germany,Dept_0213,82706099,vikram4.sharma@tech.com
513260967,Rahul Gupta,Senior Analyst,7,Employee,Vikram Aggarwal,7531483679.0,USA,Dept_0016,63974248,rahul3.gupta@tech.com
175912037,Jatin Iyer,Associate,9,Contractor,Jatin Gupta,,Canada,Dept_0835,47373949,jatin2.iyer@tech.com
773563645,Ankit Aggarwal,Associate,9,Employee,Kunal Kapoor,7765647468.0,Germany,Dept_0512,23665188,ankit.aggarwal@tech.com
101464202,Simran Bansal,Associate,9,Contractor,Ayesha Malhotra,6406924807.0,Canada,Dept_0714,62152370,simran3.bansal@tech.com
780110550,Kunal Mehta,Associate,9,Employee,Arjun Mehta,8728822298.0,Canada,Dept_0494,19061506,kunal3.mehta@tech.com
855809082,Pooja Bansal,Manager,6,Contractor,Kunal Kapoor,,Germany,Dept_0602,11783979,pooja2.bansal@tech.com
598533805,Pooja Sharma,Assistant Vice President,5,Employee,Ankit Iyer,9169313432.0,USA,Dept_0635,20655497,pooja6.sharma@tech.com
773033141,Ankit Kapoor,Vice President,4,Employee,Pooja Verma,6651420194.0,USA,Dept_0658,15087753,ankit5.kapoor@tech.com
497735939,Kunal Bansal,Assistant Vice President,5,Contractor,Pooja Iyer,6576672427.0,UK,Dept_0660,15316025,kunal3.bansal@tech.com
948104335,Arjun Singh,Analyst,8,Employee,Ayesha Bansal,9637557467.0,UK,Dept_0249,37624348,arjun2.singh@tech.com
298583968,Arjun Gupta,Analyst,8,Contractor,Neha Aggarwal,8239704894.0,USA,Dept_0453,94527978,arjun.gupta@tech.com
535252390,Ayesha Kapoor,Vice President,4,Employee,Simran Iyer,,USA,Dept_0129,22315737,ayesha.kapoor@tech.com
854985336,Neha Malhotra,Assistant Vice President,5,Contractor,Neha Malhotra,9113804499.0,UK,Dept_0169,36512868,neha5.malhotra@tech.com
248846293,Amit Bansal,Assistant Vice President,5,Contractor,Sneha Singh,7225581333.0,Canada,Dept_0207,46488536,amit2.bansal@tech.com
928751533,Rahul Verma,Junior Associate,10,Contractor,Simran Iyer,6720549656.0,Singapore,Dept_0433,77819218,rahul6.verma@tech.com
597959196,Rohit Mehta,Analyst,8,Employee,Rohit Mehta,9272461428.0,Singapore,Dept_0875,21171324,rohit4.mehta@tech.com
588381587,Pooja Malhotra,Junior Associate,10,Employee,Pooja Sharma,7105059551.0,Singapore,Dept_0314,70881578,pooja2.malhotra@tech.com
126213767,Vikram Bansal,Manager,6,Employee,Arjun Kapoor,,Canada,Dept_0481,36268523,vikram.bansal@tech.com
726700279,Jatin Aggarwal,Assistant Vice President,5,Contractor,Rahul Kapoor,7737551584.0,Singapore,Dept_0994,60082660,jatin4.aggarwal@tech.com
902392977,Priya Bansal,Senior Analyst,7,Contractor,Amit Mehta,,India,Dept_0395,85914700,priya7.bansal@tech.com
712441715,Simran Iyer,Assistant Vice President,5,Contractor,Simran Verma,8188751242.0,Canada,Dept_0706,59416355,simran7.iyer@tech.com
593151190,Arjun Iyer,Associate,9,Employee,Arjun Kapoor,7040897645.0,India,Dept_0944,58508204,arjun2.iyer@tech.com
855167444,Arjun Aggarwal,Associate,9,Contractor,Neha Iyer,8600326244.0,Canada,Dept_0151,44129962,arjun2.aggarwal@tech.com
273734464,Jatin Sharma,Assistant Vice President,5,Contractor,Pooja Verma,,Germany,Dept_0932,35343427,jatin3.sharma@tech.com
427315813,Ayesha Iyer,Senior Analyst,7,Contractor,Simran Bansal,8150261708.0,Germany,Dept_0316,65245223,ayesha6.iyer@tech.com
818371516,Rahul Bansal,Junior Associate,10,Employee,Vikram Kapoor,,Canada,Dept_0408,51352528,rahul4.bansal@tech.com
615163018,Ayesha Kapoor,Vice President,4,Employee,Priya Verma,6299966919.0,Germany,Dept_0427,97848347,ayesha2.kapoor@tech.com
117104881,Amit Mehta,Manager,6,Employee,Amit Mehta,,USA,Dept_0499,34425523,amit4.mehta@tech.com
197420069,Sneha Bansal,Analyst,8,Employee,Rahul Gupta,,Canada,Dept_0188,35754346,sneha3.bansal@tech.com
795398363,Sneha Bansal,Manager,6,Employee,Kunal Gupta,6342780495.0,India,Dept_0387,26734478,sneha4.bansal@tech.com
356691289,Ankit Aggarwal,Manager,6,Contractor,Jatin Sharma,,India,Dept_0063,45712753,ankit2.aggarwal@tech.com
417602552,Arjun Bansal,Junior Associate,10,Employee,Ankit Singh,,Singapore,Dept_0618,79803166,arjun3.bansal@tech.com
484835170,Sneha Kapoor,Junior Associate,10,Contractor,Kunal Singh,7445472104.0,Canada,Dept_0912,56047075,sneha3.kapoor@tech.com
242498426,Ankit Iyer,Manager,6,Employee,Pooja Iyer,7529133908.0,India,Dept_0004,71326664,ankit4.iyer@tech.com
334082685,Kunal Mehta,Junior Associate,10,Employee,Priya Bansal,9732349270.0,Canada,Dept_0770,43358157,kunal4.mehta@tech.com
536602838,Pooja Kapoor,Manager,6,Employee,Rahul Aggarwal,6013439400.0,India,Dept_0649,58345978,pooja2.kapoor@tech.com
885749538,Simran Verma,Junior Associate,10,Employee,Vikram Gupta,8606027303.0,Singapore,Dept_0757,92220752,simran2.verma@tech.com
844274708,Ankit Iyer,Junior Associate,10,Employee,Pooja Verma,9153698891.0,UK,Dept_0622,36182785,ankit5.iyer@tech.com
113339084,Ayesha Malhotra,Associate,9,Employee,Simran Iyer,,UK,Dept_0853,83651529,ayesha7.malhotra@tech.com
908612091,Amit Kapoor,Junior Associate,10,Contractor,Rohit Kapoor,,USA,Dept_0217,32875131,amit2.kapoor@tech.com
699670808,Rahul Iyer,Junior Associate,10,Employee,Vikram Kapoor,9990039529.0,Singapore,Dept_0785,47628993,rahul4.iyer@tech.com
189218841,Arjun Kapoor,Assistant Vice President,5,Employee,Rohit Bansal,9963121739.0,India,Dept_0815,54667809,arjun7.kapoor@tech.com
358247252,Pooja Bansal,Junior Associate,10,Contractor,Simran Bansal,7619246984.0,Canada,Dept_0658,85416933,pooja3.bansal@tech.com
631808267,Simran Gupta,Junior Associate,10,Contractor,Ankit Sharma,6496884614.0,India,Dept_0115,21964091,simran2.gupta@tech.com
585805219,Neha Sharma,Manager,6,Employee,Ankit Kapoor,9665025760.0,Singapore,Dept_0591,10225283,neha2.sharma@tech.com
205225844,Pooja Malhotra,Manager,6,Contractor,Rohit Mehta,7819771189.0,UK,Dept_0817,26952687,pooja3.malhotra@tech.com
981854842,Pooja Bansal,Analyst,8,Employee,Pooja Iyer,,Germany,Dept_0873,71821057,pooja4.bansal@tech.com
848026005,Ayesha Singh,Manager,6,Contractor,Simran Malhotra,8920495836.0,USA,Dept_0616,48036341,ayesha2.singh@tech.com
956864779,Pooja Verma,Assistant Vice President,5,Employee,Simran Iyer,7174469727.0,Canada,Dept_0849,38951443,pooja4.verma@tech.com
969426488,Kunal Iyer,Senior Analyst,7,Contractor,Arjun Malhotra,,Canada,Dept_0957,40208616,kunal5.iyer@tech.com
614611532,Ayesha Mehta,Associate,9,Contractor,Ayesha Mehta,,India,Dept_0562,62651678,ayesha3.mehta@tech.com
523398047,Arjun Kapoor,Manager,6,Contractor,Jatin Bansal,,Germany,Dept_0745,47988968,arjun8.kapoor@tech.com
670287614,Kunal Malhotra,Manager,6,Employee,Simran Verma,6562214168.0,Germany,Dept_0887,17264306,kunal3.malhotra@tech.com
557089367,Sneha Mehta,Junior Associate,10,Contractor,Sneha Iyer,8989106216.0,UK,Dept_0919,29437798,sneha3.mehta@tech.com
136099794,Simran Gupta,Assistant Vice President,5,Contractor,Arjun Sharma,,Canada,Dept_0805,29811269,simran3.gupta@tech.com
641398164,Arjun Mehta,Senior Analyst,7,Employee,Vikram Aggarwal,7527221009.0,USA,Dept_0968,17042688,arjun2.mehta@tech.com
925284826,Arjun Verma,Vice President,4,Employee,Rohit Bansal,8692826578.0,USA,Dept_0035,25945407,arjun.verma@tech.com
887564180,Sneha Singh,Assistant Vice President,5,Contractor,Amit Bansal,,Singapore,Dept_0886,97283256,sneha2.singh@tech.com
605359412,Arjun Kapoor,Senior Analyst,7,Employee,Rohit Kapoor,,India,Dept_0125,75661787,arjun9.kapoor@tech.com
143012678,Neha Aggarwal,Associate,9,Contractor,Arjun Verma,,Germany,Dept_0186,61534222,neha3.aggarwal@tech.com
147485372,Kunal Iyer,Senior Analyst,7,Employee,Neha Singh,6427096945.0,India,Dept_0731,82143514,kunal6.iyer@tech.com
548579110,Ayesha Aggarwal,Assistant Vice President,5,Contractor,Priya Gupta,,USA,Dept_0989,98393430,ayesha3.aggarwal@tech.com
105452008,Ayesha Bansal,Vice President,4,Employee,Vikram Gupta,8382511856.0,UK,Dept_0126,15253706,ayesha6.bansal@tech.com
716006526,Arjun Mehta,Assistant Vice President,5,Contractor,Neha Malhotra,,India,Dept_0128,77934076,arjun3.mehta@tech.com
259954997,Vikram Mehta,Manager,6,Employee,Rohit Malhotra,7066599674.0,India,Dept_0969,79718468,vikram.mehta@tech.com
735409949,Arjun Malhotra,Junior Associate,10,Employee,Amit Mehta,8478503075.0,Canada,Dept_0321,80151077,arjun3.malhotra@tech.com
338807279,Vikram Malhotra,Manager,6,Employee,Amit Bansal,,USA,Dept_0038,35242818,vikram2.malhotra@tech.com
722197986,Ayesha Gupta,Assistant Vice President,5,Employee,Rohit Bansal,8541689242.0,UK,Dept_0132,93525402,ayesha2.gupta@tech.com
566271010,Vikram Singh,Senior Analyst,7,Contractor,Jatin Singh,,Singapore,Dept_0468,21174172,vikram2.singh@tech.com
451431346,Kunal Mehta,Manager,6,Employee,Jatin Bansal,8703974830.0,Canada,Dept_0714,96647103,kunal5.mehta@tech.com
366106987,Pooja Malhotra,Assistant Vice President,5,Contractor,Amit Aggarwal,,UK,Dept_0807,68200448,pooja4.malhotra@tech.com
364842906,Pooja Gupta,Senior Analyst,7,Contractor,Pooja Sharma,,Canada,Dept_0562,64597257,pooja3.gupta@tech.com
890466024,Arjun Sharma,Vice President,4,Contractor,Simran Bansal,9341789294.0,USA,Dept_0890,40301728,arjun2.sharma@tech.com
559680005,Rahul Iyer,Manager,6,Contractor,Ankit Iyer,,USA,Dept_0540,51144384,rahul5.iyer@tech.com
883850598,Simran Kapoor,Analyst,8,Contractor,Ayesha Iyer,9008433628.0,Germany,Dept_0278,91532833,simran3.kapoor@tech.com
115573397,Amit Verma,Vice President,4,Employee,Pooja Sharma,7482506257.0,Singapore,Dept_0607,27122451,amit2.verma@tech.com
399757448,Arjun Malhotra,Manager,6,Employee,Ankit Iyer,6612763586.0,Germany,Dept_0754,45885781,arjun4.malhotra@tech.com
596887897,Arjun Verma,Vice President,4,Contractor,Simran Sharma,9035626025.0,USA,Dept_0450,57513265,arjun2.verma@tech.com
998710123,Vikram Singh,Junior Associate,10,Contractor,Rohit Kapoor,,UK,Dept_0651,21669195,vikram3.singh@tech.com
608404935,Simran Verma,Manager,6,Employee,Kunal Gupta,,India,Dept_0170,87217700,simran3.verma@tech.com
735205122,Kunal Singh,Vice President,4,Employee,Simran Mehta,,Singapore,Dept_0510,79123671,kunal2.singh@tech.com
332403478,Kunal Sharma,Associate,9,Employee,Pooja Malhotra,,Canada,Dept_0008,67039703,kunal2.sharma@tech.com
625288882,Kunal Verma,Associate,9,Employee,Pooja Gupta,8608649529.0,USA,Dept_0691,80265183,kunal3.verma@tech.com
660244963,Rahul Verma,Assistant Vice President,5,Contractor,Priya Mehta,6218642046.0,Singapore,Dept_0389,32881970,rahul7.verma@tech.com
542055365,Ankit Gupta,Manager,6,Contractor,Rahul Gupta,7284959682.0,UK,Dept_0272,38597227,ankit.gupta@tech.com
192851105,Arjun Bansal,Vice President,4,Employee,Priya Bansal,9964496896.0,Canada,Dept_0528,14755216,arjun4.bansal@tech.com
346640965,Ayesha Kapoor,Senior Analyst,7,Contractor,Ankit Sharma,6025302093.0,UK,Dept_0306,57498680,ayesha3.kapoor@tech.com
693516844,Ankit Mehta,Vice President,4,Contractor,Neha Kapoor,,Singapore,Dept_0504,36513965,ankit.mehta@tech.com
720753175,Vikram Mehta,Vice President,4,Employee,Simran Kapoor,9921773774.0,India,Dept_0160,98131849,vikram2.mehta@tech.com
282466834,Sneha Iyer,Manager,6,Contractor,Rahul Verma,7565497109.0,USA,Dept_0550,46169218,sneha3.iyer@tech.com
756623287,Arjun Kapoor,Vice President,4,Employee,Kunal Bansal,7519292165.0,India,Dept_0368,36637470,arjun10.kapoor@tech.com
785046438,Priya Aggarwal,Vice President,4,Contractor,Vikram Verma,7808420742.0,India,Dept_0165,99416497,priya2.aggarwal@tech.com
953158099,Arjun Singh,Assistant Vice President,5,Contractor,Jatin Malhotra,8100530338.0,Canada,Dept_0732,27103900,arjun3.singh@tech.com
947769596,Vikram Iyer,Manager,6,Employee,Kunal Mehta,,USA,Dept_0160,56187078,vikram2.iyer@tech.com
268349963,Simran Gupta,Analyst,8,Contractor,Pooja Sharma,,Singapore,Dept_0492,48851553,simran4.gupta@tech.com
748149205,Rahul Iyer,Manager,6,Employee,Priya Verma,,USA,Dept_0288,25437721,rahul6.iyer@tech.com
416927261,Kunal Gupta,Junior Associate,10,Employee,Vikram Iyer,,Canada,Dept_0748,77422120,kunal3.gupta@tech.com
336065965,Neha Bansal,Analyst,8,Employee,Simran Sharma,,Singapore,Dept_0040,46757086,neha.bansal@tech.com
468911928,Rohit Aggarwal,Assistant Vice President,5,Employee,Simran Malhotra,,Singapore,Dept_0418,80460439,rohit2.aggarwal@tech.com
916408414,Arjun Gupta,Manager,6,Contractor,Priya Aggarwal,7829981864.0,India,Dept_0523,67320744,arjun2.gupta@tech.com
283826012,Priya Sharma,Associate,9,Contractor,Ayesha Mehta,7204978577.0,Canada,Dept_0429,43147569,priya4.sharma@tech.com
549064417,Amit Aggarwal,Manager,6,Employee,Ayesha Bansal,8836528493.0,USA,Dept_0293,73358574,amit4.aggarwal@tech.com
592395371,Rahul Iyer,Manager,6,Contractor,Amit Bansal,8110058795.0,UK,Dept_0312,24969117,rahul7.iyer@tech.com
599863643,Jatin Malhotra,Vice President,4,Contractor,Ankit Bansal,7548630784.0,Canada,Dept_0798,89042306,jatin2.malhotra@tech.com
219302664,Neha Singh,Analyst,8,Contractor,Vikram Kapoor,,USA,Dept_0645,90776943,neha3.singh@tech.com
246567370,Pooja Gupta,Vice President,4,Contractor,Simran Iyer,,India,Dept_0965,83360594,pooja4.gupta@tech.com
401296420,Priya Kapoor,Analyst,8,Employee,Arjun Mehta,,USA,Dept_0429,83886279,priya2.kapoor@tech.com
164050550,Simran Malhotra,Associate,9,Contractor,Arjun Malhotra,,Singapore,Dept_0070,74803086,simran4.malhotra@tech.com
710600292,Vikram Aggarwal,Senior Analyst,7,Contractor,Priya Bansal,,UK,Dept_0047,85990691,vikram6.aggarwal@tech.com
843255395,Neha Iyer,Vice President,4,Employee,Ayesha Malhotra,6710895332.0,Germany,Dept_0394,85497282,neha2.iyer@tech.com
134461310,Rohit Bansal,Junior Associate,10,Employee,Rohit Gupta,,USA,Dept_0586,39233657,rohit4.bansal@tech.com
236592599,Simran Malhotra,Analyst,8,Contractor,Kunal Kapoor,,UK,Dept_0726,46039426,simran5.malhotra@tech.com
460660580,Amit Gupta,Analyst,8,Employee,Pooja Singh,,Canada,Dept_0152,47279846,amit2.gupta@tech.com
317122293,Ayesha Aggarwal,Assistant Vice President,5,Employee,Vikram Aggarwal,,India,Dept_0665,56635546,ayesha4.aggarwal@tech.com
389582299,Ankit Sharma,Associate,9,Employee,Rahul Sharma,7753819309.0,UK,Dept_0059,94014298,ankit2.sharma@tech.com
485033279,Ayesha Verma,Junior Associate,10,Contractor,Simran Iyer,6759072075.0,India,Dept_0551,98223673,ayesha2.verma@tech.com
778627510,Rahul Iyer,Junior Associate,10,Employee,Ayesha Bansal,9508331283.0,USA,Dept_0333,46076853,rahul8.iyer@tech.com
308472258,Amit Kapoor,Assistant Vice President,5,Contractor,Amit Bansal,,Singapore,Dept_0096,76566782,amit3.kapoor@tech.com
872902148,Amit Mehta,Assistant Vice President,5,Contractor,Neha Mehta,,Canada,Dept_0289,12824921,amit5.mehta@tech.com
591494788,Amit Iyer,Manager,6,Employee,Pooja Verma,,Singapore,Dept_0252,71072308,amit3.iyer@tech.com
246463340,Rahul Malhotra,Associate,9,Employee,Jatin Malhotra,,Singapore,Dept_0394,12780443,rahul2.malhotra@tech.com
501026552,Simran Aggarwal,Vice President,4,Employee,Jatin Verma,,UK,Dept_0147,94206105,simran2.aggarwal@tech.com
515892751,Simran Aggarwal,Analyst,8,Contractor,Pooja Sharma,,USA,Dept_0143,74481609,simran3.aggarwal@tech.com
291191291,Sneha Mehta,Junior Associate,10,Contractor,Arjun Kapoor,,USA,Dept_0058,82950883,sneha4.mehta@tech.com
588542730,Arjun Malhotra,Associate,9,Employee,Rahul Aggarwal,,India,Dept_0558,49827566,arjun5.malhotra@tech.com
